"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 15, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 14, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 13, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 09, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 08, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 07, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 06, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 05, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 02, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 01, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 30, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 29, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 28, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 25, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 24, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 23, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 22, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 21, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 18, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 17, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 16, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 15, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 14, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 11, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 10, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 09, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 08, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 04, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 03, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 02, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 01, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 31, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 28, 2020","0.09","0.09","0.09","0.09","-","12.50%"
"Aug 27, 2020","0.08","0.08","0.08","0.08","-","-11.11%"
"Aug 26, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 25, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 24, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 21, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 20, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 19, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 18, 2020","0.09","0.09","0.09","0.09","-","-10.00%"
"Aug 17, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 14, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 13, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 12, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 11, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 10, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 07, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 06, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 05, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 04, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Aug 03, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 31, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 30, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 29, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 28, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 27, 2020","0.10","0.10","0.10","0.10","-","11.11%"
"Jul 24, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 23, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 22, 2020","0.09","0.09","0.09","0.09","-","-10.00%"
"Jul 21, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 20, 2020","0.10","0.10","0.10","0.10","-","11.11%"
"Jul 17, 2020","0.09","0.09","0.09","0.09","-","-10.00%"
"Jul 16, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 15, 2020","0.10","0.10","0.10","0.10","-","11.11%"
"Jul 14, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 13, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 10, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 09, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 08, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 07, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 06, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 02, 2020","0.09","0.09","0.09","0.09","-","12.50%"
"Jul 01, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 30, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 29, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 26, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 25, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 24, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 23, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 22, 2020","0.08","0.08","0.08","0.08","-","-11.11%"
"Jun 19, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 18, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 17, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 16, 2020","0.09","0.09","0.09","0.09","-","0.00%"
"Jun 15, 2020","0.09","0.09","0.09","0.09","-","12.50%"
"Jun 12, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 11, 2020","0.08","0.08","0.08","0.08","-","0.00%"
"Jun 10, 2020","0.08","0.08","0.08","0.08","-","14.29%"
"Jun 09, 2020","0.07","0.07","0.07","0.07","-","0.00%"
"Jun 08, 2020","0.07","0.07","0.07","0.07","-","0.00%"
"Jun 05, 2020","0.07","0.07","0.07","0.07","-","16.67%"
"Jun 04, 2020","0.06","0.06","0.06","0.06","-","0.00%"
"Jun 03, 2020","0.06","0.06","0.06","0.06","-","0.00%"
"Jun 02, 2020","0.06","0.06","0.06","0.06","-","20.00%"
"Jun 01, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 29, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 28, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 27, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 26, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 22, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 21, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 20, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 19, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 18, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 15, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 14, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 13, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 12, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 11, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 08, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 07, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 06, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 05, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 04, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"May 01, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 30, 2020","0.05","0.05","0.05","0.05","-","25.00%"
"Apr 29, 2020","0.04","0.04","0.04","0.04","-","0.00%"
"Apr 28, 2020","0.04","0.04","0.04","0.04","-","0.00%"
"Apr 27, 2020","0.04","0.04","0.04","0.04","-","-20.00%"
"Apr 24, 2020","0.05","0.05","0.05","0.05","-","25.00%"
"Apr 23, 2020","0.04","0.04","0.04","0.04","-","-20.00%"
"Apr 22, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 21, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 20, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 17, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 16, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 15, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 14, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 13, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 10, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 09, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 08, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 07, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 06, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 03, 2020","0.05","0.05","0.05","0.05","-","0.00%"
"Apr 02, 2020","0.05","0.05","0.05","0.05","-","-16.67%"
"Apr 01, 2020","0.06","0.06","0.06","0.06","-","-25.00%"
"Mar 31, 2020","0.08","0.08","0.08","0.08","-","-11.11%"
"Mar 30, 2020","0.09","0.09","0.09","0.09","-","-10.00%"
"Mar 27, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Mar 26, 2020","0.10","0.10","0.10","0.10","-","0.00%"
"Mar 25, 2020","0.10","0.10","0.10","0.10","-","-16.67%"
"Mar 24, 2020","0.12","0.12","0.12","0.12","-","-20.00%"
"Mar 23, 2020","0.15","0.15","0.15","0.15","-","0.00%"
"Mar 20, 2020","0.15","0.15","0.15","0.15","-","-25.00%"
"Mar 19, 2020","0.20","0.20","0.20","0.20","-","-20.00%"
"Mar 18, 2020","0.25","0.25","0.25","0.25","-","0.00%"
"Mar 17, 2020","0.25","0.25","0.25","0.25","-","0.00%"
"Mar 16, 2020","0.25","0.25","0.25","0.25","-","-77.27%"
"Mar 13, 2020","1.10","1.10","1.10","1.10","-","0.00%"
"Mar 12, 2020","1.10","1.10","1.10","1.10","-","0.92%"
"Mar 11, 2020","1.09","1.09","1.09","1.09","-","0.00%"
"Mar 10, 2020","1.09","1.09","1.09","1.09","-","0.00%"
"Mar 09, 2020","1.09","1.09","1.09","1.09","-","0.00%"
"Mar 06, 2020","1.09","1.09","1.09","1.09","-","0.00%"
"Mar 05, 2020","1.09","1.09","1.09","1.09","-","0.00%"
"Mar 04, 2020","1.09","1.09","1.09","1.09","-","-31.45%"
"Mar 03, 2020","1.59","1.59","1.59","1.59","-","0.00%"
"Mar 02, 2020","1.59","1.59","1.59","1.59","-","0.63%"
"Feb 28, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 27, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 26, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 25, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 24, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 21, 2020","1.58","1.58","1.58","1.58","-","-0.63%"
"Feb 20, 2020","1.59","1.59","1.59","1.59","-","0.00%"
"Feb 19, 2020","1.59","1.59","1.59","1.59","-","0.00%"
"Feb 18, 2020","1.59","1.59","1.59","1.59","-","0.63%"
"Feb 14, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 13, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 12, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 11, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 10, 2020","1.58","1.58","1.58","1.58","-","0.00%"
"Feb 07, 2020","1.58","1.58","1.58","1.58","-","-0.63%"
"Feb 06, 2020","1.59","1.59","1.59","1.59","-","0.00%"
"Feb 05, 2020","1.59","1.59","1.59","1.59","-","0.00%"
"Feb 04, 2020","1.59","1.59","1.59","1.59","-","0.00%"
"Feb 03, 2020","1.59","1.59","1.59","1.59","-","0.00%"
"Jan 31, 2020","1.59","1.59","1.59","1.59","-","-0.62%"
"Jan 30, 2020","1.60","1.60","1.60","1.60","-","3.23%"
"Jan 29, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 28, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 27, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 24, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 23, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 22, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 21, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 17, 2020","1.55","1.55","1.55","1.55","-","0.65%"
"Jan 16, 2020","1.54","1.54","1.54","1.54","-","0.00%"
"Jan 15, 2020","1.54","1.54","1.54","1.54","-","0.00%"
"Jan 14, 2020","1.54","1.54","1.54","1.54","-","0.00%"
"Jan 13, 2020","1.54","1.54","1.54","1.54","-","0.00%"
"Jan 10, 2020","1.54","1.54","1.54","1.54","-","-0.65%"
"Jan 09, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 08, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 07, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 06, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 03, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Jan 02, 2020","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 31, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 30, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 27, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 26, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 24, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 23, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 20, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 19, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 18, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 17, 2019","1.55","1.55","1.55","1.55","-","-0.64%"
"Dec 16, 2019","1.56","1.56","1.56","1.56","-","0.65%"
"Dec 13, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 12, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 11, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 10, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 09, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 06, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 05, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 04, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Dec 03, 2019","1.55","1.55","1.55","1.55","-","-0.64%"
"Dec 02, 2019","1.56","1.56","1.56","1.56","-","0.00%"
"Nov 29, 2019","1.56","1.56","1.56","1.56","-","0.65%"
"Nov 27, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 26, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 25, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 22, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 21, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 20, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 19, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 18, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 15, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 14, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 13, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 12, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 08, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 07, 2019","1.55","1.55","1.55","1.55","-","0.00%"
"Nov 06, 2019","1.55","1.55","1.55","1.55","-","-0.64%"
"Nov 05, 2019","1.56","1.56","1.56","1.56","-","0.00%"
"Nov 04, 2019","1.56","1.56","1.56","1.56","-","-0.64%"
"Nov 01, 2019","1.57","1.57","1.57","1.57","-","-0.63%"
"Oct 31, 2019","1.58","1.58","1.58","1.58","-","-13.19%"
"Oct 30, 2019","1.82","1.82","1.82","1.82","-","0.00%"
"Oct 29, 2019","1.82","1.82","1.82","1.82","-","-0.55%"
"Oct 28, 2019","1.83","1.83","1.83","1.83","-","0.00%"
"Oct 25, 2019","1.83","1.83","1.83","1.83","-","-1.08%"
"Oct 24, 2019","1.85","1.85","1.85","1.85","-","0.00%"
"Oct 23, 2019","1.85","1.85","1.85","1.85","-","0.00%"
"Oct 22, 2019","1.85","1.85","1.85","1.85","-","0.00%"
"Oct 21, 2019","1.85","1.85","1.85","1.85","-","0.00%"
"Oct 18, 2019","1.85","1.85","1.85","1.85","-","0.00%"
"Oct 17, 2019","1.85","1.85","1.85","1.85","-","-2.63%"
"Oct 16, 2019","1.90","1.90","1.90","1.90","-","0.00%"
"Oct 15, 2019","1.90","1.90","1.90","1.90","-","4.40%"
"Oct 14, 2019","1.82","1.82","1.82","1.82","-","0.00%"
"Oct 11, 2019","1.82","1.82","1.82","1.82","-","0.00%"
"Oct 10, 2019","1.82","1.82","1.82","1.82","-","0.00%"
"Oct 09, 2019","1.82","1.82","1.82","1.82","-","0.00%"
"Oct 08, 2019","1.82","1.82","1.82","1.82","-","0.00%"
"Oct 07, 2019","1.82","1.82","1.82","1.82","-","0.00%"
"Oct 04, 2019","1.82","1.82","1.82","1.82","-","-0.55%"
"Oct 03, 2019","1.83","1.83","1.83","1.83","-","-1.08%"
"Oct 02, 2019","1.85","1.85","1.85","1.85","-","-1.60%"
"Oct 01, 2019","1.88","1.88","1.88","1.88","-","-1.05%"
"Sep 30, 2019","1.90","1.90","1.90","1.90","-","3.83%"
"Sep 27, 2019","1.83","1.83","1.83","1.83","-","-1.08%"
"Sep 26, 2019","1.85","1.85","1.85","1.85","-","-2.63%"
"Sep 25, 2019","1.90","1.90","1.90","1.90","-","0.00%"
"Sep 24, 2019","1.90","1.90","1.90","1.90","-","0.00%"
"Sep 23, 2019","1.90","1.90","1.90","1.90","-","0.00%"
"Sep 20, 2019","1.90","1.90","1.90","1.90","-","0.00%"
"Sep 19, 2019","1.90","1.90","1.90","1.90","-","-15.56%"
"Sep 18, 2019","2.25","2.25","2.25","2.25","-","-2.17%"
"Sep 17, 2019","2.30","2.30","2.30","2.30","-","2.22%"
"Sep 16, 2019","2.25","2.25","2.25","2.25","-","5.14%"
"Sep 13, 2019","2.14","2.14","2.14","2.14","-","0.47%"
"Sep 12, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Sep 11, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Sep 10, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Sep 09, 2019","2.13","2.13","2.13","2.13","-","0.47%"
"Sep 06, 2019","2.12","2.12","2.12","2.12","-","-0.47%"
"Sep 05, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Sep 04, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Sep 03, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Aug 30, 2019","2.13","2.13","2.13","2.13","-","0.47%"
"Aug 29, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 28, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 27, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 26, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 23, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 22, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 21, 2019","2.12","2.12","2.12","2.12","-","-0.47%"
"Aug 20, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Aug 19, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Aug 16, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Aug 15, 2019","2.13","2.13","2.13","2.13","-","0.47%"
"Aug 14, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 13, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 12, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 09, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 08, 2019","2.12","2.12","2.12","2.12","-","0.00%"
"Aug 07, 2019","2.12","2.12","2.12","2.12","-","-0.47%"
"Aug 06, 2019","2.13","2.13","2.13","2.13","-","0.00%"
"Aug 05, 2019","2.13","2.13","2.13","2.13","-","-0.47%"
"Aug 02, 2019","2.14","2.14","2.14","2.14","-","0.00%"
"Aug 01, 2019","2.14","2.14","2.14","2.14","-","-10.83%"
"Jul 31, 2019","2.40","2.40","2.40","2.40","-","0.42%"
"Jul 30, 2019","2.39","2.39","2.39","2.39","-","-0.42%"
"Jul 29, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jul 26, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jul 25, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jul 24, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jul 23, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Jul 22, 2019","2.40","2.40","2.40","2.40","-","-0.41%"
"Jul 19, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Jul 18, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Jul 17, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Jul 16, 2019","2.41","2.41","2.41","2.41","-","0.42%"
"Jul 15, 2019","2.40","2.40","2.40","2.40","-","0.84%"
"Jul 12, 2019","2.38","2.38","2.38","2.38","-","-0.83%"
"Jul 11, 2019","2.40","2.40","2.40","2.40","-","-0.41%"
"Jul 10, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Jul 09, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Jul 08, 2019","2.41","2.41","2.41","2.41","-","-0.41%"
"Jul 05, 2019","2.42","2.42","2.42","2.42","-","0.41%"
"Jul 03, 2019","2.41","2.41","2.41","2.41","-","0.42%"
"Jul 02, 2019","2.40","2.40","2.40","2.40","-","0.42%"
"Jul 01, 2019","2.39","2.39","2.39","2.39","-","-0.42%"
"Jun 28, 2019","2.40","2.40","2.40","2.40","-","0.84%"
"Jun 27, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"Jun 26, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"Jun 25, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"Jun 24, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"Jun 21, 2019","2.38","2.38","2.38","2.38","-","0.42%"
"Jun 20, 2019","2.37","2.37","2.37","2.37","-","0.00%"
"Jun 19, 2019","2.37","2.37","2.37","2.37","-","0.00%"
"Jun 18, 2019","2.37","2.37","2.37","2.37","-","-0.42%"
"Jun 17, 2019","2.38","2.38","2.38","2.38","-","0.85%"
"Jun 14, 2019","2.36","2.36","2.36","2.36","-","-0.42%"
"Jun 13, 2019","2.37","2.37","2.37","2.37","-","0.00%"
"Jun 12, 2019","2.37","2.37","2.37","2.37","-","0.00%"
"Jun 11, 2019","2.37","2.37","2.37","2.37","-","0.00%"
"Jun 10, 2019","2.37","2.37","2.37","2.37","-","0.00%"
"Jun 07, 2019","2.37","2.37","2.37","2.37","-","0.00%"
"Jun 06, 2019","2.37","2.37","2.37","2.37","-","-0.42%"
"Jun 05, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"Jun 04, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"Jun 03, 2019","2.38","2.38","2.38","2.38","-","-0.83%"
"May 31, 2019","2.40","2.40","2.40","2.40","-","0.42%"
"May 30, 2019","2.39","2.39","2.39","2.39","-","0.00%"
"May 29, 2019","2.39","2.39","2.39","2.39","-","0.00%"
"May 28, 2019","2.39","2.39","2.39","2.39","-","0.42%"
"May 24, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"May 23, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"May 22, 2019","2.38","2.38","2.38","2.38","-","-0.42%"
"May 21, 2019","2.39","2.39","2.39","2.39","-","0.00%"
"May 20, 2019","2.39","2.39","2.39","2.39","-","0.00%"
"May 17, 2019","2.39","2.39","2.39","2.39","-","0.00%"
"May 16, 2019","2.39","2.39","2.39","2.39","-","-0.42%"
"May 15, 2019","2.40","2.40","2.40","2.40","-","0.84%"
"May 14, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"May 13, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"May 10, 2019","2.38","2.38","2.38","2.38","-","0.00%"
"May 09, 2019","2.38","2.38","2.38","2.38","-","-0.42%"
"May 08, 2019","2.39","2.39","2.39","2.39","-","-0.42%"
"May 07, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"May 06, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"May 03, 2019","2.40","2.40","2.40","2.40","-","-0.41%"
"May 02, 2019","2.41","2.41","2.41","2.41","-","-1.63%"
"May 01, 2019","2.45","2.45","2.45","2.45","-","0.00%"
"Apr 30, 2019","2.45","2.45","2.45","2.45","-","0.00%"
"Apr 29, 2019","2.45","2.45","2.45","2.45","-","0.41%"
"Apr 26, 2019","2.44","2.44","2.44","2.44","-","0.00%"
"Apr 25, 2019","2.44","2.44","2.44","2.44","-","0.00%"
"Apr 24, 2019","2.44","2.44","2.44","2.44","-","0.00%"
"Apr 23, 2019","2.44","2.44","2.44","2.44","-","0.00%"
"Apr 22, 2019","2.44","2.44","2.44","2.44","-","0.00%"
"Apr 19, 2019","2.44","2.44","2.44","2.44","-","0.41%"
"Apr 18, 2019","2.43","2.43","2.43","2.43","-","0.41%"
"Apr 17, 2019","2.42","2.42","2.42","2.42","-","0.41%"
"Apr 16, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 15, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 12, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 11, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 10, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 09, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 08, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 05, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 04, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 03, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 02, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Apr 01, 2019","2.41","2.41","2.41","2.41","-","-0.82%"
"Mar 29, 2019","2.43","2.43","2.43","2.43","-","0.83%"
"Mar 28, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Mar 27, 2019","2.41","2.41","2.41","2.41","-","0.42%"
"Mar 26, 2019","2.40","2.40","2.40","2.40","-","0.00%"
"Mar 25, 2019","2.40","2.40","2.40","2.40","-","-0.41%"
"Mar 22, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Mar 21, 2019","2.41","2.41","2.41","2.41","-","0.00%"
"Mar 20, 2019","2.41","2.41","2.41","2.41","-","0.42%"
